"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"VBoxClient","959","5","17674240","1282048","131072","0","/usr/bin/VBoxClient","/usr/bin/VBoxClient --seamless","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1356","0",,"False","8/15/2025 1:32:18 AM",,"960",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","131072","131072","131072","131072","0","0","1675264","1675264","17674240","17674240","False","Normal","9191424","9191424","15","959",,"System.Diagnostics.ProcessThreadCollection","5","17674240","17674240","False",,,,"1282048","1282048",,"System.Diagnostics.ProcessModule (VBoxClient)","0","","True","VBoxClient","00:00:00","00:00:00","00:00:00",,
"VBoxClient","959","7","220721152","2916352","131072","0","/usr/bin/VBoxClient","/usr/bin/VBoxClient --seamless","System.Diagnostics.Process (VBoxClient)",,"179.98",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1332","0",,"False","8/15/2025 1:32:18 AM",,"961",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","131072","131072","131072","131072","0","0","3309568","3309568","220721152","220721152","False","Normal","11304960","11304960","15","959",,"System.Diagnostics.ProcessThreadCollection","7","220721152","220721152","False",,,,"2916352","2916352",,"System.Diagnostics.ProcessModule (VBoxClient)","0","","True","VBoxClient","00:02:09.9600000","00:02:59.9800000","00:00:50.0200000",,
"VBoxClient","967","5","17674240","1527808","131072","0","/usr/bin/VBoxClient","/usr/bin/VBoxClient --draganddrop","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1788","0",,"False","8/15/2025 1:32:18 AM",,"968",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","131072","131072","131072","131072","0","0","1789952","1789952","17674240","17674240","False","Normal","9191424","9191424","15","967",,"System.Diagnostics.ProcessThreadCollection","5","17674240","17674240","False",,,,"1527808","1527808",,"System.Diagnostics.ProcessModule (VBoxClient)","0","","True","VBoxClient","00:00:00","00:00:00","00:00:00",,
"VBoxClient","967","7","221249536","2859008","393216","0","/usr/bin/VBoxClient","/usr/bin/VBoxClient --draganddrop","System.Diagnostics.Process (VBoxClient)",,"946.98",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3284","0",,"False","8/15/2025 1:32:18 AM",,"969",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","393216","393216","393216","393216","0","0","3084288","3084288","221249536","221249536","False","Normal","11829248","11829248","15","967",,"System.Diagnostics.ProcessThreadCollection","7","221249536","221249536","False",,,,"2859008","2859008",,"System.Diagnostics.ProcessModule (VBoxClient)","0","","True","VBoxClient","00:10:32.5400000","00:15:46.9800000","00:05:14.4400000",,
"VBoxClient","1061","5","17674240","1306624","131072","0","/usr/bin/VBoxClient","/usr/bin/VBoxClient --vmsvga","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","244","0",,"False","8/15/2025 1:32:18 AM",,"1062",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","131072","131072","131072","131072","0","0","1699840","1699840","17674240","17674240","False","Normal","9191424","9191424","15","1061",,"System.Diagnostics.ProcessThreadCollection","5","17674240","17674240","False",,,,"1306624","1306624",,"System.Diagnostics.ProcessModule (VBoxClient)","0","","True","VBoxClient","00:00:00","00:00:00","00:00:00",,
"VBoxClient","1061","9","222187520","3596288","131072","0","/usr/bin/VBoxClient","/usr/bin/VBoxClient --vmsvga","System.Diagnostics.Process (VBoxClient)",,"76.03",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3572","0",,"False","8/15/2025 1:32:18 AM",,"1063",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","131072","131072","131072","131072","0","0","3948544","3948544","222281728","222281728","False","Normal","11329536","11329536","15","1061",,"System.Diagnostics.ProcessThreadCollection","9","222187520","222187520","False",,,,"3596288","3596288",,"System.Diagnostics.ProcessModule (VBoxClient)","0","","True","VBoxClient","00:00:54.2700000","00:01:16.0300000","00:00:21.7600000",,
"VBoxService","638",,"431738880","2617344","131072","0",,"/usr/sbin/VBoxService","System.Diagnostics.Process (systemd)",,"228.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3976","0",,"False","8/15/2025 1:32:02 AM",,"639",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","131072","131072","131072","131072","0","0","3006464","3006464","498847744","498847744","False","Normal","22491136","22491136","15","638",,"System.Diagnostics.ProcessThreadCollection",,"431738880","431738880","False",,,,"2617344","2617344",,,"0","","True","VBoxService","00:03:35.5800000","00:03:48.0100000","00:00:12.4300000",,
"Web Content","885","45","2470625280","75542528","0","0","/usr/lib/firefox-esr/firefox-esr","/usr/lib/firefox-esr/firefox-esr -contentproc -childID 3 -isForBrowser -prefsLen 30374 -prefMapSize 249770 -jsInitLen 234780 -parentBuildID 20241021193311 -greomni /usr/lib/firefox-esr/omni.ja -appomni /usr/lib/firefox-esr/browser/omni.ja -appDir /usr/lib/firefox-esr/browser {15acfeb7-cf73-4909-9557-4a76329a4c1a} 1462893 true tab","System.Diagnostics.Process (firefox-esr)",,"0.08",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3064","0",,"False","8/17/2025 11:26:43 AM",,"1463118",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","75542528","75542528","2471112704","-1823854592","False","Normal","26193920","26193920","15","885",,"System.Diagnostics.ProcessThreadCollection","45","2470625280","-1824342016","False",,,,"75542528","75542528",,"System.Diagnostics.ProcessModule (firefox-esr)","0","","True","Web Content","00:00:00.0300000","00:00:00.0800000","00:00:00.0500000",,
"Web Content","885","45","2470625280","75264000","0","0","/usr/lib/firefox-esr/firefox-esr","/usr/lib/firefox-esr/firefox-esr -contentproc -childID 4 -isForBrowser -prefsLen 30374 -prefMapSize 249770 -jsInitLen 234780 -parentBuildID 20241021193311 -greomni /usr/lib/firefox-esr/omni.ja -appomni /usr/lib/firefox-esr/browser/omni.ja -appDir /usr/lib/firefox-esr/browser {5a7015f7-12cf-4adc-8c08-031fb9c1f47c} 1462893 true tab","System.Diagnostics.Process (firefox-esr)",,"0.09",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3296","0",,"False","8/17/2025 11:26:43 AM",,"1463134",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","75395072","75395072","2471112704","-1823854592","False","Normal","26193920","26193920","15","885",,"System.Diagnostics.ProcessThreadCollection","45","2470625280","-1824342016","False",,,,"75264000","75264000",,"System.Diagnostics.ProcessModule (firefox-esr)","0","","True","Web Content","00:00:00.0600000","00:00:00.0900000","00:00:00.0300000",,
"Web Content","885","45","2470625280","75087872","0","0","/usr/lib/firefox-esr/firefox-esr","/usr/lib/firefox-esr/firefox-esr -contentproc -childID 5 -isForBrowser -prefsLen 30374 -prefMapSize 249770 -jsInitLen 234780 -parentBuildID 20241021193311 -greomni /usr/lib/firefox-esr/omni.ja -appomni /usr/lib/firefox-esr/browser/omni.ja -appDir /usr/lib/firefox-esr/browser {219ba887-ea1f-4367-90e1-a657dd716770} 1462893 true tab","System.Diagnostics.Process (firefox-esr)",,"0.11",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3320","0",,"False","8/17/2025 11:26:43 AM",,"1463164",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","75087872","75087872","2471124992","-1823842304","False","Normal","26193920","26193920","15","885",,"System.Diagnostics.ProcessThreadCollection","45","2470625280","-1824342016","False",,,,"75087872","75087872",,"System.Diagnostics.ProcessModule (firefox-esr)","0","","True","Web Content","00:00:00.0900000","00:00:00.1100000","00:00:00.0200000",,
"WebExtensions","885","51","2503663616","97132544","0","0","/usr/lib/firefox-esr/firefox-esr","/usr/lib/firefox-esr/firefox-esr -contentproc -childID 2 -isForBrowser -prefsLen 33288 -prefMapSize 249770 -jsInitLen 234780 -parentBuildID 20241021193311 -greomni /usr/lib/firefox-esr/omni.ja -appomni /usr/lib/firefox-esr/browser/omni.ja -appDir /usr/lib/firefox-esr/browser {609f4adc-cd61-4c40-8536-ec13081371e1} 1462893 true tab","System.Diagnostics.Process (firefox-esr)",,"0.35",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2128","0",,"False","8/17/2025 11:26:42 AM",,"1463058",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","105668608","105668608","2505449472","-1789517824","False","Normal","56905728","56905728","15","885",,"System.Diagnostics.ProcessThreadCollection","51","2503663616","-1791303680","False",,,,"97132544","97132544",,"System.Diagnostics.ProcessModule (firefox-esr)","0","","True","WebExtensions","00:00:00.0900000","00:00:00.3500000","00:00:00.2600000",,
"wireplumber","859","40","658755584","20021248","3407872","0","/usr/bin/wireplumber","/usr/bin/wireplumber","System.Diagnostics.Process (systemd)",,"1.09",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2756","0",,"False","8/15/2025 1:32:18 AM",,"859",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","3407872","3407872","3407872","3407872","0","0","34504704","34504704","725868544","725868544","False","Normal","106512384","106512384","15","859",,"System.Diagnostics.ProcessThreadCollection","40","658755584","658755584","False",,,,"20021248","20021248",,"System.Diagnostics.ProcessModule (wireplumber)","0","","True","wireplumber","00:00:00.4600000","00:00:01.0900000","00:00:00.6300000",,
"xdg-desktop-portal","1466","19","777863168","10985472","2228224","0","/usr/libexec/xdg-desktop-portal","/usr/libexec/xdg-desktop-portal","System.Diagnostics.Process (systemd)",,"1.68",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","988","0",,"False","8/15/2025 1:32:27 AM",,"1466",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","2228224","2228224","2228224","2228224","0","0","18673664","18673664","861757440","861757440","False","Normal","70291456","70291456","15","1466",,"System.Diagnostics.ProcessThreadCollection","19","777863168","777863168","False",,,,"10985472","10985472",,"System.Diagnostics.ProcessModule (xdg-desktop-portal)","0","","True","xdg-desktop-portal","00:00:00.9300000","00:00:01.6800000","00:00:00.7500000",,
"xdg-desktop-portal-gtk","1510","13","415932416","13062144","1966080","0","/usr/libexec/xdg-desktop-portal-gtk","/usr/libexec/xdg-desktop-portal-gtk","System.Diagnostics.Process (systemd)",,"1.67",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1904","0",,"False","8/15/2025 1:32:27 AM",,"1510",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1966080","1966080","1966080","1966080","0","0","19492864","19492864","415932416","415932416","False","Normal","44695552","44695552","15","1510",,"System.Diagnostics.ProcessThreadCollection","13","415932416","415932416","False",,,,"13062144","13062144",,"System.Diagnostics.ProcessModule (xdg-desktop-portal-gtk)","0","","True","xdg-desktop-portal-gtk","00:00:00.7200000","00:00:01.6700000","00:00:00.9500000",,
"xdg-document-portal","1477","15","772448256","6676480","393216","0","/usr/libexec/xdg-document-portal","/usr/libexec/xdg-document-portal","System.Diagnostics.Process (systemd)",,"0.71",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2944","0",,"False","8/15/2025 1:32:27 AM",,"1477",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","393216","393216","393216","393216","0","0","7143424","7143424","838500352","838500352","False","Normal","89034752","89034752","15","1477",,"System.Diagnostics.ProcessThreadCollection","15","772448256","772448256","False",,,,"6676480","6676480",,"System.Diagnostics.ProcessModule (xdg-document-portal)","0","","True","xdg-document-portal","00:00:00.3900000","00:00:00.7100000","00:00:00.3200000",,
"xdg-permission-store","1493","7","315727872","6119424","524288","0","/usr/libexec/xdg-permission-store","/usr/libexec/xdg-permission-store","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2032","0",,"False","8/15/2025 1:32:27 AM",,"1493",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","524288","524288","524288","524288","0","0","6643712","6643712","382836736","382836736","False","Normal","34570240","34570240","15","1493",,"System.Diagnostics.ProcessThreadCollection","7","315727872","315727872","False",,,,"6119424","6119424",,"System.Diagnostics.ProcessModule (xdg-permission-store)","0","","True","xdg-permission-store","00:00:00","00:00:00","00:00:00",,
"xfce4-notifyd","1186","11","472698880","29818880","3014656","0","/usr/lib/x86_64-linux-gnu/xfce4/notifyd/xfce4-notifyd","/usr/lib/x86_64-linux-gnu/xfce4/notifyd/xfce4-notifyd","System.Diagnostics.Process (systemd)",,"33.52",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3440","0",,"False","8/15/2025 1:32:19 AM",,"1186",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","3014656","3014656","3014656","3014656","0","0","42569728","42569728","472698880","472698880","False","Normal","49975296","49975296","15","1186",,"System.Diagnostics.ProcessThreadCollection","11","472698880","472698880","False",,,,"29818880","29818880",,"System.Diagnostics.ProcessModule (xfce4-notifyd)","0","","True","xfce4-notifyd","00:00:16.0500000","00:00:33.5200000","00:00:17.4700000",,
"xfce4-panel","885","21","548704256","34435072","2097152","0","/usr/bin/xfce4-panel","xfce4-panel --display :0.0 --sm-client-id 28584cab3-83ac-4a5c-ad0c-45783ea594ee","System.Diagnostics.Process (xfce4-session)",,"46.65",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3648","0",,"False","8/15/2025 1:32:19 AM",,"1072",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","2097152","2097152","2097152","2097152","0","0","59564032","59564032","613621760","613621760","False","Normal","58335232","58335232","15","885",,"System.Diagnostics.ProcessThreadCollection","21","548704256","548704256","False",,,,"34435072","34435072",,"System.Diagnostics.ProcessModule (xfce4-panel)","0","","True","xfce4-panel","00:00:19.9400000","00:00:46.6500000","00:00:26.7100000",,
"xfce4-power-manager","885","15","268722176","16076800","3801088","0","/usr/bin/xfce4-power-manager","xfce4-power-manager --restart --sm-client-id 2083d2c99-c10f-485b-afa7-23ebcf2875d7","System.Diagnostics.Process (xfce4-session)",,"14.62",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3380","0",,"False","8/15/2025 1:32:19 AM",,"1132",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","3801088","3801088","3801088","3801088","0","0","24334336","24334336","269455360","269455360","False","Normal","32026624","32026624","15","885",,"System.Diagnostics.ProcessThreadCollection","15","268722176","268722176","False",,,,"16076800","16076800",,"System.Diagnostics.ProcessModule (xfce4-power-manager)","0","","True","xfce4-power-manager","00:00:06.1700000","00:00:14.6200000","00:00:08.4500000",,
"xfce4-session","885","34","345718784","19169280","1835008","0","/usr/bin/xfce4-session","xfce4-session","System.Diagnostics.Process (lightdm)",,"34.56",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2884","0",,"False","8/15/2025 1:32:18 AM",,"885",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1835008","1835008","1835008","1835008","0","0","42033152","42033152","406110208","406110208","False","Normal","41615360","41615360","15","885",,"System.Diagnostics.ProcessThreadCollection","34","345718784","345718784","False",,,,"19169280","19169280",,"System.Diagnostics.ProcessModule (xfce4-session)","0","","True","xfce4-session","00:00:15.7500000","00:00:34.5600000","00:00:18.8100000",,
"xfconfd","863","9","314748928","6311936","0","0","/usr/lib/x86_64-linux-gnu/xfce4/xfconf/xfconfd","/usr/lib/x86_64-linux-gnu/xfce4/xfconf/xfconfd","System.Diagnostics.Process (systemd)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1916","0",,"False","8/17/2025 11:25:25 AM",,"1462235",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","6311936","6311936","381857792","381857792","False","Normal","34701312","34701312","15","863",,"System.Diagnostics.ProcessThreadCollection","9","314748928","314748928","False",,,,"6311936","6311936",,"System.Diagnostics.ProcessModule (xfconfd)","0","","True","xfconfd","00:00:00","00:00:00.0100000","00:00:00.0100000",,
"xfdesktop","885","20","659521536","77602816","4456448","0","/usr/bin/xfdesktop","xfdesktop --display :0.0 --sm-client-id 2ab44723f-ae1a-4f22-92cd-10682a085e28","System.Diagnostics.Process (xfce4-session)",,"31.97",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1060","0",,"False","8/15/2025 1:32:19 AM",,"1083",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","4456448","4456448","4456448","4456448","0","0","214024192","214024192","792236032","792236032","False","Normal","99409920","99409920","15","885",,"System.Diagnostics.ProcessThreadCollection","20","659521536","659521536","False",,,,"77602816","77602816",,"System.Diagnostics.ProcessModule (xfdesktop)","0","","True","xfdesktop","00:00:13.2400000","00:00:31.9700000","00:00:18.7300000",,
"xfsettingsd","885","14","308994048","19906560","2752512","0","/usr/bin/xfsettingsd","xfsettingsd --display :0.0 --sm-client-id 2799f6709-cdcd-457f-b67c-6a41707e1810","System.Diagnostics.Process (xfce4-session)",,"35.2",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1800","0",,"False","8/15/2025 1:32:18 AM",,"1068",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","2752512","2752512","2752512","2752512","0","0","27901952","27901952","308994048","308994048","False","Normal","33071104","33071104","15","885",,"System.Diagnostics.ProcessThreadCollection","14","308994048","308994048","False",,,,"19906560","19906560",,"System.Diagnostics.ProcessModule (xfsettingsd)","0","","True","xfsettingsd","00:00:10.5700000","00:00:35.2000000","00:00:24.6300000",,
"xfwm4","885","12","1317339136","96509952","18087936","0","/usr/bin/xfwm4","xfwm4 --display :0.0 --sm-client-id 2655770a9-0555-4afe-9b6e-16ae03b9b13f","System.Diagnostics.Process (xfce4-session)",,"944.34",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2416","0",,"False","8/15/2025 1:32:18 AM",,"1028",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","18087936","18087936","18087936","18087936","0","0","145227776","145227776","1317339136","1317339136","False","Normal","156540928","156540928","15","885",,"System.Diagnostics.ProcessThreadCollection","12","1317339136","1317339136","False",,,,"96509952","96509952",,"System.Diagnostics.ProcessModule (xfwm4)","0","","True","xfwm4","00:07:49.8700000","00:15:44.3400000","00:07:54.4700000",,
"xiccd","885","10","944795648","8101888","917504","0","/usr/bin/xiccd","xiccd","System.Diagnostics.Process (xfce4-session)",,"0.15",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3956","0",,"False","8/15/2025 1:32:19 AM",,"1169",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","917504","917504","917504","917504","0","0","8888320","8888320","995151872","995151872","False","Normal","61927424","61927424","15","885",,"System.Diagnostics.ProcessThreadCollection","10","944795648","944795648","False",,,,"8101888","8101888",,"System.Diagnostics.ProcessModule (xiccd)","0","","True","xiccd","00:00:00.0900000","00:00:00.1500000","00:00:00.0600000",,
"Xorg","702",,"1220898816","838561792","11665408","0",,"/usr/lib/xorg/Xorg :0 -seat seat0 -auth /var/run/lightdm/root/:0 -nolisten tcp vt7 -novtswitch","System.Diagnostics.Process (lightdm)",,"4587.3",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2912","0",,"False","8/15/2025 1:32:02 AM",,"702",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","11665408","11665408","11665408","11665408","0","0","850219008","850219008","1239564288","1239564288","False","Normal","763006976","763006976","15","702",,"System.Diagnostics.ProcessThreadCollection",,"1220898816","1220898816","False",,,,"838561792","838561792",,,"0","","True","Xorg","00:16:50.2800000","01:16:27.3000000","00:59:37.0200000",,
"zsh","1434248","9","14168064","7634944","0","0","/usr/bin/zsh","/usr/bin/zsh","System.Diagnostics.Process (qterminal)",,"0.24",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2228","0",,"False","8/17/2025 10:31:28 AM",,"1434248",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","7770112","7770112","14643200","14643200","False","Normal","2650112","2650112","15","1434248",,"System.Diagnostics.ProcessThreadCollection","9","14168064","14168064","False",,,,"7634944","7634944",,"System.Diagnostics.ProcessModule (zsh)","0","","True","zsh","00:00:00.1800000","00:00:00.2400000","00:00:00.0600000",,
